"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72509014739","2020-05-10T23:59:00","SOD  ","6",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,"26","47","43","29.91","29.88","39","14.7","0","-9.1","18","60","34","280","37","0.00",,"0.0","260","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD71824 HR PRECIPITATION (IN): 0.00  24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE:29.875 MINIMUM SEA LEVEL PRESSURE:29.85 TIME OF OCCURRENCE:1623 PEAK WIND SPEED (MPH): 37 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 29FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):14.7 24 HR AVG TEMP (F): 47DEPART FROM NORMAL: -9  HEATING DEGREE DAYS: 18 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):60  LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0427","1854","2006-10-05"
"72509014739","2020-05-11T00:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","33","47","0.00",,"-0.01","0","59","29.93","SCT:04 140 BKN:07 250","29.90","10.00","41","230",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12505/11/20 00:54:02 METAR KBOS 110554Z 23008KT 10SM SCT140 BKN250 08/01 A2993 RMK AO2 SLP134 T00830006 10133 20072 50002 $ (FA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T01:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33","47",,,"0.01","9","59","29.93",,"29.91","9.94","41","230",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072509 32966 62308 10083 20006 30128 40134 50002 90554 333 10133 20011 555 91106=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T01:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","35","46","0.00",,,,"66","29.93","SCT:04 140 BKN:07 250","29.90","10.00","41","230",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/11/20 01:54:02 METAR KBOS 110654Z 23008KT 10SM SCT140 BKN250 08/02 A2993 RMK AO2 SLP134 T00780017 $ (FA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T02:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","37","46","0.00",,,,"71","29.92","BKN:07 140 BKN:07 250","29.89","10.00","42","210",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/11/20 02:54:02 METAR KBOS 110754Z 21008KT 10SM BKN140 BKN250 08/03 A2992 RMK AO2 SLP133 T00780028 $ (FA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T03:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","38","45","0.00",,"+0.01","8","77","29.92","SCT:04 140 BKN:07 250","29.89","10.00","42","220",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/11/20 03:54:02 METAR KBOS 110854Z 22006KT 10SM SCT140 BKN250 07/03 A2992 RMK AO2 SLP132 T00720033 58002 $ (FA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T04:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38","45",,,"+0.01","8","77","29.92",,"29.90","9.94","42","220",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472509 32966 62206 10072 20033 30124 40132 58002 90854 555 91109=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T04:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","39","45","0.00",,,,"80","29.92","FEW:02 140 FEW:02 250","29.89","10.00","42","230",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/11/20 04:54:02 METAR KBOS 110954Z 23004KT 10SM FEW140 FEW250 07/04 A2992 RMK AO2 SLP131 T00720039 $ (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T05:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","41","47","0.00",,,,"80","29.92","FEW:02 140","29.89","10.00","44","210",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/11/20 05:54:02 METAR KBOS 111054Z 21004KT 10SM FEW140 08/05 A2992 RMK AO2 SLP131 T00830050 $ (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T06:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","42","50","0.00",,"+0.01","8","74","29.91","FEW:02 250","29.88","10.00","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11805/11/20 06:54:02 METAR KBOS 111154Z 00000KT 10SM FEW250 10/06 A2991 RMK AO2 SLP128 T01000056 10100 20067 58004 $ (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T07:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42","50",,,"+0.01","8","74","29.91",,"29.89","9.94","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072509 32966 20000 10100 20056 30121 40128 58004 91154 333 10156 20067 555 91112=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T07:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","42","51","0.00",,,,"71","29.89","SCT:04 250","29.86","10.00","47","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/11/20 07:54:02 METAR KBOS 111254Z 12006KT 10SM SCT250 11/06 A2989 RMK AO2 SLP122 T01060056 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T08:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","42","54","0.00",,,,"64","29.88","FEW:02 250","29.85","10.00","48","070",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/11/20 08:54:02 METAR KBOS 111354Z 07008KT 10SM FEW250 12/06 A2988 RMK AO2 SLP119 T01220056 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T09:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","44","55","0.00",,"+0.04","8","67","29.86","FEW:02 55 FEW:02 140 BKN:07 250","29.84","10.00","50","090",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11805/11/20 09:54:02 METAR KBOS 111454Z 09014KT 10SM FEW055 FEW140 BKN250 13/07 A2987 RMK AO2 SLP113 T01280067 58015 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T10:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44","55",,,"+0.04","8","67","29.86","57","29.85","9.94","50","090",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472509 32766 60914 10128 20067 30107 40113 58015 91454 555 91115=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T10:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","46","54","0.00",,,,"75","29.83","FEW:02 55 FEW:02 140 BKN:07 250","29.80","10.00","50","070",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/11/20 10:54:02 METAR KBOS 111554Z 07010KT 10SM FEW055 FEW140 BKN250 12/08 A2983 RMK AO2 SLP100 T01220078 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T11:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","38","61","T","-RA:02 |RA |RA",,,"43","29.80","FEW:02 50 BKN:07 85 OVC:08 200","29.77","10.00","50","190",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12805/11/20 11:54:02 METAR KBOS 111654Z 19016KT 10SM -RA FEW050 BKN085 OVC200 16/03 A2980 RMK AO2 RAB43 SLP092 P0000 T01610033 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T12:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","47","55","T","-RA:02 |RA |RA","+0.06","5","74","29.80","FEW:02 12 SCT:04 50 OVC:08 75","29.78","10.00","51","190",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16505/11/20 12:54:02 METAR KBOS 111754Z 19015KT 10SM -RA FEW012 SCT050 OVC075 13/08 A2981 RMK AO2 PK WND 18029/1708 SLP093 P0000 60000 T01280083 10167 20094 55020 (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T13:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47","55",,"||RA","+0.06","5","74","29.80","15","29.79","9.94","51","190",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272509 11466 81915 10128 20083 30087 40093 55020 69901 761// 91754 333 10167 20094 555 91118=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T13:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","45","57","T",,,,"64","29.77","FEW:02 13 SCT:04 55 BKN:07 140","29.74","10.00","51","180",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12505/11/20 13:54:02 METAR KBOS 111854Z 18012KT 10SM FEW013 SCT055 BKN140 14/07 A2977 RMK AO2 RAE29 SLP080 P0000 T01390072 (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T14:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","44","58","0.00",,,,"60","29.73","FEW:02 17 SCT:04 38 BKN:07 80","29.71","10.00","51","190","26","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13405/11/20 14:54:02 METAR KBOS 111954Z 19018G23KT 10SM FEW017 SCT038 BKN080 14/07 A2974 RMK AO2 PK WND 17028/1930 SLP069 T01440067 (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T15:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","42","57","0.00",,"+0.10","6","58","29.71","FEW:02 17 BKN:07 38 BKN:07 140","29.68","10.00","50","170",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12505/11/20 15:54:02 METAR KBOS 112054Z 17015KT 10SM FEW017 BKN038 BKN140 14/06 A2971 RMK AO2 SLP061 60000 T01390056 56033 (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T16:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42","57",,,"+0.10","6","58","29.71","15","29.69","9.94","50","170",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07072509 12466 81715 10139 20056 30053 40061 56033 69907 92054 555 91121=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T16:37:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","41","49","0.03","|RA |RA",,,"74",,"FEW:02 16 BKN:07 32 BKN:07 140","29.71","2.00","45","240","34","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET18905/11/20 16:37:02 SPECI KBOS 112137Z 24022G30KT 2SM R04R/6000VP6000FT RA FEW016 BKN032 BKN140 09/05 A2974 RMK AO2 PK WND 23032/2126 WSHFT 2117 RAB20 PRESRR VIS SW-NW 1 P0003 T00940050 (HGC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T16:42:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","41","48","0.06","|RA |RA",,,"77",,"FEW:02 16 BKN:07 32 BKN:07 140","29.71","1.25","45","240","34","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET18805/11/20 16:42:02 SPECI KBOS 112142Z 24017G30KT 1 1/4SM R04R/6000VP6000FT RA FEW016 BKN032 BKN140 09/05 A2974 RMK AO2 PK WND 23032/2126 WSHFT 2117 LTG DSNT SW RAB20 P0006 T00890050 $ (HGC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T16:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","43","49","0.13","-RA:02 |RA |RA",,,"80","29.73","FEW:02 13 BKN:07 32 OVC:08 140","29.71","3.00","46","250","23","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET18005/11/20 16:54:02 METAR KBOS 112154Z 25010G20KT 3SM -RA FEW013 BKN032 OVC140 09/06 A2974 RMK AO2 PK WND 23032/2126 WSHFT 2117 LTG DSNT S AND SW RAB20 SLP069 P0011 T00940061 $ (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T17:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","45","50","0.02","RA:02 |RA |RA",,,"83","29.74","SCT:04 13 BKN:07 35 OVC:08 140","29.72","3.00","48","220","31","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17205/11/20 17:54:02 METAR KBOS 112254Z 22021G27KT 3SM RA SCT013 BKN035 OVC140 10/07 A2975 RMK AO2 PK WND 22027/2254 LTG DSNT NW RAE19B52 PRESRR SLP072 P0004 T01000072 $ (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T18:06:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","43","48","0.03","|RA |RA",,,"83",,"SCT:04 13 BKN:07 31 BKN:07 140","29.71","3.00","46","270","24","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14305/11/20 18:06:02 SPECI KBOS 112306Z 27007G21KT 3SM +RA SCT013 BKN031 BKN140 09/06 A2974 RMK AO2 WSHFT 2246 LTG DSNT NW P0003 T00890061 $ (HGC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T18:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","43","48","0.05",,"-0.02","0","83","29.73","FEW:02 15 OVC:08 65","29.70","10.00","46","200",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15505/11/20 18:54:02 METAR KBOS 112354Z 20010KT 10SM FEW015 OVC065 09/06 A2973 RMK AO2 WSHFT 2246 RAE17 SLP067 P0005 60020 T00890061 10156 20089 50006 $ (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T19:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43","48",,,"0.02","9","83","29.73","15","29.71","9.94","46","200",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672509 12466 82010 10089 20061 30060 40067 50006 60051 92354 333 10167 20067 555 91200=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T19:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","42","48","0.01",,,,"80","29.72","FEW:02 45 BKN:07 85 OVC:08 180","29.70","10.00","45","220",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12405/11/20 19:54:01 METAR KBOS 120054Z 22013KT 10SM FEW045 BKN085 OVC180 09/06 A2973 RMK AO2 RAB02E36 SLP066 P0001 T00890056 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T20:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","43","48","0.01","-RA:02 |RA |RA",,,"83","29.74","SCT:04 37 OVC:08 47","29.71","10.00","46","240",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11805/11/20 20:54:01 METAR KBOS 120154Z 24008KT 10SM -RA SCT037 OVC047 09/06 A2974 RMK AO2 RAB30 SLP071 P0001 T00890061 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T21:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","43","48","0.01",,"-0.01","0","83","29.73","SCT:04 49 BKN:07 60 OVC:08 70","29.71","10.00","46","260","22","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13605/11/20 21:54:01 METAR KBOS 120254Z 26010G19KT 10SM SCT049 BKN060 OVC070 09/06 A2974 RMK AO2 RAE32 SLP069 P0001 60003 T00890061 50003 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T22:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43","48",,,"0.01","9","83","29.73","41","29.72","9.94","46","260",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072509 12666 82610 10089 20061 30063 40069 50003 69987 90254 333 91019 555 91203=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
